AgeC_rcs1,AgeC_rcs2,AgeC_rcs3,AgeC_rcs4,PackYearsC_rcs1,PackYearsC_rcs2,SmokeFormer0to5C_cat,SmokeFormerPlus5C_cat,SmokeCurrentC_cat,AgeCXPackYearsC_int,AgeCXSmokeFormer0to5C_int,AgeCXSmokeFormerPlus5C_int,AgeCXSmokeCurrentC_int,DrinksLastWeekC_rcs1,FormerDrinkerC_cat,AgeCXDrinksLastWeekC_int,AgeCXFormerDrinkerC_int,FruitVegC_rcs1,FruitVegC_rcs2,AgeCXFruitVegC_int,PhysicalActivityC_rcs1,PhysicalActivityC_rcs2,AgeCXPhysicalActivityC_int,BMIC_rcs1,BMIC_rcs2,AgeCXBMIC_int,EduHSGrad2C_cat,EduSomePS2C_cat,EduPSGrad2C_cat,DiabetesC_cat,AgeCXDiabetesC_int,HypertensionC_cat,AgeCXHypertensionC_int,SurveyCycle2C_cat,SurveyCycle3C_cat,SurveyCycle4C_cat,H0_1Year,H0_5Year
0.105605079,0.040181473,-0.230947402,0.340123903,0.042378105,-51.95899754,0.126081439,-0.409873926,0.870117238,-0.000371267,0.010393227,0.019396169,-0.012397991,-0.03231692,-0.062602527,0.000659964,0.005843016,-0.016156782,0.037027275,-0.001033795,-0.175830636,0.168896684,0.000448544,0.025699201,0.000803638,-0.000841427,-0.100464245,-0.052498091,-0.137997409,1.006684245,-0.021364655,0.308082366,0.000345785,-0.040241609,-0.19302243,-0.427948608,0.000898541,0.005058828
0.173200551,-0.408959441,1.204009451,-1.224447271,0.012513148,-2.387588718,0.13313517,0.205422759,1.155785583,-0.000342277,-0.002605988,-0.005474002,-0.024625045,-0.023853913,0.112247779,-0.000568846,0.00060983,-0.037110636,0.04921019,-0.000330814,-0.226409639,0.204591181,0.002274777,0.039446004,-0.026615613,-0.000595874,-0.016846861,-0.079686103,-0.163486579,0.86312914,-0.016630044,0.386403205,-0.006685206,-0.042573854,-0.287385989,-0.415684961,0.00398269,0.020581459
0.160685171,-0.267177969,0.736035062,-0.734405593,0.01336541,0.864314754,-0.001079416,-0.225270077,0.898575913,-0.000440899,8.38065E-05,0.011098677,-0.0239098,-0.007661002,0.488998536,-0.000287838,-0.013643521,-0.080764248,0.086510529,3.43603E-05,-0.117544815,0.080357623,0.002468607,-0.026288681,0.040730621,-0.000203722,-0.203152258,-0.058622136,-0.226529652,1.223365788,-0.029709705,0.157023029,0.004129605,-0.11048494,-0.361214818,-0.387045408,0.001994552,0.010979204
0.211552338,-0.403867088,0.879574258,-0.45202943,0.00498892,-0.023253235,0.471575719,0.139939432,1.269518215,-2.31077E-05,-0.004607005,-0.000785497,-0.032165596,0.004573723,0.334721406,-0.000708243,-0.00716271,-0.034147561,0.068178726,-0.000221752,-0.235758173,0.278053844,0.001616318,0.032730726,-0.016942132,-0.000367751,-0.1032343,-0.011398877,-0.122762058,1.019392078,-0.02393664,0.435261898,-0.00653473,-0.074035042,-0.388527163,-0.471866153,0.00500766,0.02697451
0.173520552,-0.323438636,0.867346102,-0.770782219,0.022683636,-17.78127355,0.115069363,0.0673203,1.355071283,-0.000412503,0.011532382,0.002912008,-0.02592248,-0.025710081,0.15387152,0.000561145,-0.001350417,0.016003627,0.035296511,-0.00228628,-0.270405702,0.214312612,0.004808951,0.029531991,-0.025486176,4.13566E-05,0.011381043,-0.011341957,-0.156335858,1.128022233,-0.029150007,0.448363782,-0.010669189,-0.143762028,-0.250707922,-0.397099172,0.002790072,0.015941081
0.06488752,0.075046129,-0.136332453,-0.015145414,0.008956772,8.534046074,0.564897884,0.123167327,1.016792763,-0.000452368,-0.019653217,0.000892193,-0.014513036,-0.001820749,0.152625748,-0.000609968,-0.003303437,-0.026534787,0.076359131,-0.001701665,-0.223254029,0.173180993,0.004109461,0.03376666,-0.012732402,-0.000713147,-0.021612824,-0.159966554,-0.228696496,0.817477854,-0.014598765,0.599323824,-0.012277137,-0.106293103,-0.272632637,-0.402809184,0.000462633,0.002659453
0.162597837,-0.255750377,0.598654374,-0.400992884,0.0116923,1.204198737,-0.136497035,0.126703096,0.986548976,-0.00033698,0.008653232,-0.003531492,-0.025308333,-0.011941144,0.373569167,-0.000334534,-0.008231737,-0.06924795,0.108570323,-0.000751663,-0.135571163,0.182986707,0.001126796,0.007894344,0.000324065,-0.000221821,-0.027172689,0.058192473,-0.12655503,0.88682565,-0.022020776,0.369028366,-0.000523516,-0.07389051,-0.237859493,-0.521532594,0.002275283,0.012674573
0.127776215,-0.053954751,0.046296637,0.022134662,-0.001410736,19.18641761,0.311006953,-0.306387117,1.015654043,-0.000249197,-0.00684879,0.017688539,-0.025444077,-0.018045383,0.262774412,0.000164515,-0.005608991,-0.050119666,0.075740649,-0.000502305,-0.145895962,0.127024385,0.00179877,0.001387523,0.010091091,-0.000313106,-0.066233296,0.024426396,-0.291335278,0.720803418,-0.012114197,0.259282425,0.001768489,-0.137881298,-0.262597592,-0.475993819,0.000886224,0.005327286
0.090643499,0.072086669,-0.267923564,0.278095719,0.01341153,-2.996993103,-0.059380272,0.064899599,0.97183318,-0.000185053,0.009839026,-0.003701294,-0.026431708,-0.010808692,0.218137766,-0.000385644,-0.00910591,-0.04766892,0.023960563,0.000319939,-0.227353049,0.263304356,0.000246804,0.012888532,0.007692325,-0.000632088,0.006626454,-0.206319595,-0.178099304,0.754705448,-0.009911084,0.341373058,-0.004380182,-0.099909849,-0.39704925,-0.40341514,0.000566332,0.003266128
0.136949411,-0.117399375,0.252652117,-0.214337556,0.017912378,-11.37778806,0.256681705,0.032657687,1.233794506,-0.000255306,-0.007221172,0.001300821,-0.034660892,-0.035054688,-0.02597858,0.000227612,0.006679969,-0.027487974,0.067207186,-0.00089101,-0.181062959,0.236279003,0.000623647,0.011711658,0.011443108,-0.000497517,-0.060431616,-0.073980788,-0.151792483,1.090016122,-0.026765127,0.274539169,0.000938176,-0.137773485,-0.343505866,-0.387641554,0.001360755,0.007187295
0.128268237,-0.135736175,0.387484848,-0.436268327,0.011866228,4.076264106,0.16657922,-0.050801854,1.012399372,-0.000382786,-0.00448954,0.002573835,-0.023065597,-0.023651587,0.304127479,0.000354609,-0.007285279,-0.024827891,0.039364331,-0.000764268,-0.094580949,0.085980192,-0.000292982,0.002611262,0.022434812,-0.000844992,-0.017864612,0.037708459,-0.057802264,1.123317433,-0.027250166,0.313682556,-0.000853029,-0.106730242,-0.219121492,-0.45288405,0.001275238,0.007224518
0.121861886,-0.17371613,0.531765889,-0.561621989,0.013389543,-1.28856154,-0.05436867,-0.005484723,1.174820996,-0.000474663,0.013249529,0.005186465,-0.020533608,-0.023789423,0.188047818,7.29592E-05,-0.004197842,-0.014161164,0.050285675,-0.001591028,-0.237199395,0.304087198,0.001318213,0.032816628,-0.016730382,-0.000287126,0.029955387,-0.139750892,-0.086113799,0.963738825,-0.022729285,0.481426636,-0.00853552,-0.060095746,-0.334594501,-0.489003134,0.00125341,0.007142215
0.156641473,-0.329162248,0.935546991,-0.897445742,0.004704203,4.03406193,0.379099202,-0.22935171,1.062147224,-0.000163151,-0.009598377,0.010230762,-0.022771893,-0.007679449,0.43165046,-0.000708322,-0.009747227,0.04453883,0.008686217,-0.002497655,-0.27339813,0.280672524,0.0018942,0.004161412,0.00534205,-0.000166774,-0.04264798,-0.005638346,-0.13597354,1.04880045,-0.027076235,0.505043928,-0.00715893,-0.083243863,-0.244090776,-0.410748081,0.002478536,0.014100973
0.056003817,0.222510062,-0.6725616,0.640994048,0.035993423,-45.33734152,0.007474703,-0.085110421,0.875542028,-0.000152069,-0.004421954,-7.84567E-05,-0.02231232,0.008254638,0.446946951,-0.001155948,-0.015063912,-0.024672851,0.044643118,-0.000479082,-0.193715376,0.147030324,0.003033143,0.022904031,-7.27766E-05,-0.000664778,-0.062905593,0.04537979,-0.189103153,0.878095493,-0.01722346,0.525465293,-0.008492791,-0.190326242,-0.272821414,-0.422066132,0.000395204,0.00219492
0.130527586,-0.130047548,0.290038966,-0.184423556,0.025342428,-33.44417082,0.179268469,-0.059314891,1.001865766,-0.000141221,0.010901257,0.005630938,-0.015658131,-0.018671857,0.317434897,-0.000350024,-0.008818782,0.049811683,-0.080709062,-4.48435E-05,-0.149260695,0.122438351,0.001237249,0.040918746,-0.027584778,-0.000672889,-0.12030546,-0.01616661,-0.255350193,1.125196405,-0.024837987,0.296161311,-0.010221286,-0.12316164,-0.291824294,-0.325774957,0.002023405,0.011729387
0.109082633,0.012047716,-0.063902849,0.013801538,0.03163215,-33.46994446,-0.411047507,-0.031456605,1.144091122,-0.000300371,0.005802269,0.000220312,-0.028216619,-0.021100614,0.316092667,-0.000535835,-0.009791096,-0.048221317,0.017036364,0.00073392,-0.151248565,0.149985299,0.002228052,0.018382091,0.014364782,-0.000800191,-0.085083255,-0.107701332,-0.230565648,0.792706537,-0.018128971,0.270076171,0.001686965,-0.148556766,-0.368411963,-0.595421622,0.000790285,0.004084513
0.059258824,0.21513489,-0.595663472,0.444978077,0.026469797,-25.7016887,-0.065494014,-0.15350546,1.017734964,-0.000216205,0.000985947,0.004622848,-0.024625313,-0.035042177,-0.057253719,0.000846587,0.002984628,0.002532566,0.056470598,-0.002143126,-0.192904553,0.214502676,0.000890674,0.051985783,-0.018621837,-0.001267318,-0.103860662,-0.087279843,-0.275867975,0.802064635,-0.017441115,0.358771091,-0.002419294,-0.157290613,-0.365992591,-0.513042306,0.000325352,0.001721764
0.150278901,-0.193774734,0.471447133,-0.396077862,0.012015049,0.724602184,0.149701006,0.052757516,1.145111729,-0.000383529,0.005154406,0.003130084,-0.021299086,-0.004310671,0.370069494,-0.000393296,-0.014817733,0.023483911,-0.004469536,-0.000840677,-0.182847204,0.18435339,0.001364275,0.036408872,-0.012880168,-0.000562234,-0.110233358,-0.083371221,-0.339806115,0.881070856,-0.020838056,0.279099912,-0.002568807,-0.285896011,-0.301913576,-0.522051943,0.001889869,0.010797098
0.132380385,-0.170232332,0.513916954,-0.580720072,0.013354594,-0.285081209,0.235177583,0.181174753,1.333568673,-0.000397953,-0.01110313,-0.007947655,-0.033632763,-0.014591932,0.250937782,0.000401713,-0.007764365,0.025624307,0.006585821,-0.002581588,-0.107718396,0.051230345,0.001520578,-0.000263348,0.017599926,-0.000411824,-0.099595066,0.029485978,-0.048556,1.211814998,-0.029198622,0.235871422,-0.001020814,-0.212713609,-0.280850573,-0.506484287,0.001324732,0.007627551
0.126020574,-0.033658425,-0.047669505,0.187251669,0.028323168,-28.2100585,0.183227886,-0.04967844,1.028696204,-0.000251894,-0.0066276,0.006680631,-0.020090098,-0.025537673,0.206841428,0.000277071,-0.005093376,-0.082107492,0.053122712,0.00092694,-0.19012164,0.179950406,0.001614146,-0.000462296,0.027898618,-0.000534681,-0.030990169,-0.150455252,-0.228853658,0.861845991,-0.017767583,0.38461384,-0.004514134,-0.119314751,-0.234947029,-0.513324841,0.001108715,0.005927742
0.099406655,-0.032911451,0.057810856,-0.010468592,0.020091209,-7.397032058,-0.167054074,-0.346715733,0.688716366,-0.000636462,0.012458142,0.017764331,-0.003429111,0.010932715,0.424800364,-0.001299311,-0.012009588,-0.060414315,0.068385643,0.000385487,-0.120267591,0.047802663,0.002093784,0.025226106,-0.013261798,-0.000257155,-0.105714602,-0.065258628,-0.331775725,1.203130848,-0.034332222,0.233360762,0.004450694,-0.092925013,-0.303942359,-0.352592133,0.001098902,0.005633103
0.137216272,-0.406323544,1.387215465,-1.625044346,0.032474043,-25.74431934,-0.405063071,-0.114722121,0.770004784,-0.000547142,0.017526571,0.007414289,-0.011343696,-0.022313157,0.199118196,0.000162036,-0.002923828,-0.027172657,0.047113035,-0.000994376,-0.11946129,0.128308069,0.001175314,0.042635755,-0.008295552,-0.00118405,-0.041633729,0.111342376,-0.190954021,0.888530801,-0.01833049,0.40094525,-0.005854774,-0.17027845,-0.324194921,-0.395527149,0.003032077,0.016434171
0.113305689,-0.010358592,-0.068513023,0.141052607,0.036549527,-34.37189824,-0.383599815,-0.156856399,0.756383393,-0.000421289,0.012266799,0.004994022,-0.020631882,-0.027700687,0.269713627,0.000249899,-0.008610372,-0.066434101,0.081178836,-0.000822957,-0.130730841,0.152250163,-0.000170542,0.002238981,0.014831126,-0.00037196,-0.130658952,-0.141022705,-0.208678265,0.853515449,-0.01676981,0.274356816,-0.001466975,-0.04242633,-0.147887373,-0.402476045,0.000610034,0.00509318
0.062461113,0.15470165,-0.378834346,0.207483665,0.019977692,-13.46289396,-0.032981435,-0.249777312,1.023370229,-0.000386463,0.011584541,0.013158564,-0.015463866,0.006918372,0.41024966,-0.000660787,-0.010590432,0.026946447,0.017557324,-0.002036883,-0.144874634,0.102911191,0.003000973,0.010580439,0.007013717,-0.000630275,-0.151904918,-0.172796968,-0.261612656,0.970019127,-0.020104158,0.32673365,-0.001185258,-0.056225603,-0.305319436,-0.391152348,0.000359864,0.002087961
0.121557724,-0.105689499,0.278465693,-0.285581163,0.051521689,-59.29601052,0.018278723,-0.11696613,0.735453508,-0.00042397,0.002156272,0.002680266,-0.020875544,-0.000650187,0.294754647,-0.000361072,-0.008127379,-0.01870034,0.009203443,-0.000341166,-0.18926374,0.180774733,0.000925942,0.03488174,-0.030646364,-0.00065909,-0.075846376,-0.144389336,-0.252894342,0.981961473,-0.017150792,0.436271889,-0.006826338,-0.084363787,-0.287478271,-0.445354007,0.001397341,0.008611381
0.236800569,-0.433832344,0.94876488,-0.567492096,0.039761546,-45.03414107,-0.020715052,-0.263564316,0.872739803,-0.000456681,0.007384997,0.008548771,-0.014185167,-0.004247477,0.070376369,-0.000547313,0.001379029,-0.01960677,0.022524756,0.000363102,-0.148305318,0.127436783,0.001851677,0.015089639,-0.002036875,-0.000563941,-0.02756821,0.086169154,-0.220761733,1.126495486,-0.022803406,0.269506089,0.000222376,-0.198766183,-0.391270416,-0.429500464,0.007259454,0.040177312
0.060877267,0.080978567,-0.122362724,-0.07150967,0.025178049,-16.43450205,-0.196636365,-0.129993978,1.006488003,-0.000594033,0.012618989,0.007025684,-0.021079895,-0.000887335,0.287868562,-5.59072E-05,-0.005901252,0.001423188,0.036841938,-0.001711637,-0.156898756,0.095223198,0.002108926,0.000345458,0.012736791,0.000194423,-0.034719135,0.032306906,-0.199291269,0.893378209,-0.023159282,0.513401716,-0.012199575,-0.012192428,-0.243933321,-0.337543807,0.000531724,0.002966877
0.111217571,-0.120658231,0.343353173,-0.340680591,0.032338565,-30.00396464,-0.261717043,-0.253526388,0.737745308,-0.000424745,0.015824848,0.01195202,-0.011996544,-0.026849422,0.214892196,-0.000380215,-0.002841228,0.011076982,0.025817562,-0.002046554,-0.174378499,0.200623849,0.001101939,0.025114527,-0.004982007,-0.000549367,0.042848046,-0.145961385,-0.221551491,0.965552213,-0.020762647,0.37934648,-0.007405918,-0.046646305,-0.302088178,-0.370733225,0.00143222,0.008291635
0.132008822,-0.224581191,0.690091982,-0.747307373,0.029376659,-28.52372277,0.244969292,-0.035547322,1.086424128,-0.00039059,-0.00570594,0.001773325,-0.025035682,-0.016174972,0.209739299,0.000179177,-0.001922157,-0.003403587,0.075625026,-0.001630917,-0.107179254,0.088265796,0.000562499,0.029201337,-0.010067428,-0.000104414,-0.178827283,-0.247306608,-0.199115022,1.111122172,-0.039188131,0.26878667,-0.002744817,-0.065830493,-0.2823351,-0.375523087,0.001835145,0.011096968
0.130601379,-0.224769704,0.717418365,-0.835779078,0.023055379,-11.1447026,0.06290965,-0.049406496,1.006284841,-0.000573576,0.00357145,0.008130092,-0.012179022,-0.014166788,0.313256746,-0.000191261,-0.011496393,-0.045831902,0.088533663,-0.001511851,-0.078923937,0.084752626,-0.001069383,0.027598466,-0.017354865,-0.00056285,-0.017343772,0.134178422,-0.205207547,0.875601741,-0.017537941,0.346506078,-0.00434918,-0.060316208,-0.219905229,-0.373480442,0.001647848,0.009990941
0.122870227,-0.075972162,0.083866602,0.091130459,-0.000624216,12.76839939,0.048370166,-0.090065422,1.257551036,-0.000165186,0.003653786,0.007219272,-0.029419715,-0.023541872,0.183315316,0.000467877,-0.003158598,-0.058578746,0.077198981,-6.56676E-05,-0.093795884,0.095851361,-0.00058265,0.013687034,-0.000758562,-0.000770924,-0.134503776,0.033849891,-0.211224729,1.031574314,-0.019519388,0.475848669,-0.009123805,-0.099936442,-0.328611986,-0.498917645,0.001069821,0.006571077
0.065687037,0.119812052,-0.337246099,0.30933557,0.005389486,4.372927066,0.269216855,0.125040186,1.319068388,-9.39423E-05,0.005070336,-0.004900095,-0.031807223,-0.035562344,0.209690104,0.000552646,-0.005595393,0.037717705,-0.029548939,-0.000711509,-0.172421312,0.125521845,0.003574786,0.016648522,0.00567965,-0.000314132,-0.054320098,-0.082327667,-0.150075245,0.856747407,-0.020258502,0.480897195,-0.007557752,-0.146740692,-0.417676543,-0.541015075,0.000500207,0.002662278
0.087053115,0.079708341,-0.244981898,0.19664371,0.017103103,-8.925852901,0.300834651,0.065708584,1.12941426,-0.00034584,0.001590519,0.001909862,-0.025321426,-0.062224167,0.082740658,0.001506629,0.000635403,-0.059128338,0.026392163,0.001509257,-0.089532838,0.052370119,0.000464082,0.008994834,0.017218992,-0.000542952,-0.039027358,-0.175006899,-0.124551521,0.870595625,-0.023116651,0.297739089,-0.004127091,-0.09970849,-0.312679645,-0.484899887,0.000585109,0.003292804
0.150597124,-0.19576052,0.422764732,-0.221838945,0.032122786,-29.76894012,0.29814441,-0.308194377,0.777173136,-0.00037941,-0.012753597,0.013583313,-0.016552714,0.006801064,0.118459924,-6.48156E-05,-0.003020254,-0.025519385,0.039425245,-0.00075903,-0.111815924,0.067998819,0.000453055,0.016885156,0.005795568,-0.000595812,-0.111140229,0.056169264,-0.208796855,1.193228959,-0.032075034,0.422213595,-0.005416201,-0.132886876,-0.277143196,-0.397159958,0.0024128,0.01311303
0.178144668,-0.362454061,0.983693512,-0.897418365,0.0312906,-27.40842178,-0.061155097,-0.302179354,1.03534398,-0.000482679,0.008520926,0.01295133,-0.019823814,0.003794656,0.280859842,-0.000691588,-0.008236611,-0.023564134,0.09997695,-0.001749618,-0.19911549,0.194579021,0.001516209,0.014307279,0.007269204,-0.00071919,-0.051078278,-0.015454107,-0.066336492,1.037218512,-0.029608419,0.31534944,-0.001358142,-0.036884253,-0.264103612,-0.334012843,0.003330745,0.018065174
0.131687677,-0.07697103,0.137175826,-0.076461751,0.021977672,-18.12642263,0.377791639,-0.185049494,1.480817491,-0.000272033,-0.007341425,0.006529585,-0.039872648,-0.014421849,0.43842576,-0.000367626,-0.014621438,-0.030572057,0.085398942,-0.001093968,-0.162220387,0.079838991,0.00260122,0.030830385,-0.023629332,-0.000376608,-0.07231052,-0.019450288,-0.159303133,0.934239454,-0.024714648,0.47553617,-0.004942565,-0.122514368,-0.356637471,-0.492738189,0.001018543,0.006148741
0.128505011,-0.102962191,0.173896186,-0.013654786,0.022098582,-20.70135934,-0.159252922,-0.011083949,1.055596737,-0.000260616,0.023620562,0.005064708,-0.018207735,-0.015511978,0.281128822,0.000114114,-0.004448734,-0.044894879,0.090861136,-0.000687373,-0.171072433,0.190053332,0.002405264,0.001531132,0.008624696,-0.000310077,-0.076851637,-0.157425247,-0.226287051,0.934678357,-0.02038392,0.477675136,-0.009153648,-0.12678973,-0.246862566,-0.514584508,0.001266702,0.007450568
0.126468632,-0.150054734,0.436897487,-0.453035568,0.001049843,5.259217371,0.168960091,-0.015646676,1.184295743,-0.000154645,0.003094046,-6.3131E-05,-0.02791966,0.001475416,0.478877643,-0.00052875,-0.010860423,-0.085231765,0.119578066,-0.001167425,-0.209413349,0.189193699,0.001981126,0.014227648,-0.000470455,-0.000287772,0.103173235,0.087427217,-0.033204271,0.795157199,-0.01355628,0.605054413,-0.013339384,-0.102927302,-0.323485881,-0.527801761,0.001058818,0.005964188
0.137998335,-0.21897261,0.606124725,-0.581581503,0.018798757,-14.39633579,0.252532081,-0.018940146,1.189406433,-0.000354575,-0.008502948,0.006834504,-0.030254326,-0.023082946,0.36309708,0.000278909,-0.009642226,-0.020142108,0.081312671,-0.001249731,-0.142397305,0.153315045,0.001448894,0.054671642,-0.043458529,-0.000619349,-0.151725283,0.045772106,-0.304804548,0.94847642,-0.026830482,0.35423554,-0.002329359,-0.170503564,-0.349575789,-0.448623393,0.002071432,0.012055411
0.165790614,-0.207912352,0.440108344,-0.246070711,0.023897859,-14.46408597,-0.052888827,-0.196654292,1.073721802,-0.000465096,0.009819561,0.007725967,-0.02894784,0.019670416,0.475156783,-0.001644979,-0.012767873,-0.071848082,0.112566283,-0.000568005,-0.195517631,0.202040412,0.002327208,-0.00126989,0.01590879,-0.000239773,0.030016448,0.044544592,-0.081210903,1.344186659,-0.037830064,0.339985719,-0.00337603,-0.202951465,-0.332340915,-0.401907634,0.001632952,0.009700544
0.18707618,-0.333134863,0.78716887,-0.554998752,0.008025114,-0.653760532,0.7103638,0.283018811,1.409191943,-0.00018837,-0.018828503,-0.010544387,-0.035741941,-0.011677726,0.213517259,-0.000133638,-0.005091834,0.015095027,0.064174167,-0.002373103,-0.148631211,0.198026712,0.000311595,0.015752738,0.003613267,-0.000301693,-0.126256344,-0.062680169,-0.227005724,1.039175881,-0.026575664,0.321811665,-0.001772843,-0.203710472,-0.308476965,-0.351281659,0.003700634,0.019550373
0.144956926,-0.16337133,0.362210322,-0.223349803,0.016248985,-19.16842083,0.205930077,-0.17137276,1.222508053,-0.000185921,0.006985533,0.010776908,-0.021416324,-0.008093118,0.357298093,-0.000644079,-0.007228874,-0.040409855,0.073649932,-0.000855111,-0.163550323,0.174310257,0.000386048,0.036949199,-0.009967768,-0.000801708,0.001874726,-0.104164576,-0.086971031,0.956441729,-0.020050515,0.321159572,-0.005745421,-0.071212421,-0.176766673,-0.415589589,0.001679269,0.009380351
0.169462125,-0.262721983,0.580540251,-0.329318053,0.022847698,-17.11453517,0.204834429,-0.1379219,1.114871009,-0.000393537,-0.005886905,0.006649792,-0.022355481,-0.012530322,0.400604519,9.1745E-05,-0.007527726,0.06599875,0.017666293,-0.002062588,-0.163991468,0.061708879,0.003347219,0.022225196,-0.021298784,6.55547E-05,-0.003215003,-0.088617525,-0.161449386,0.940932384,-0.025720774,0.406966643,-0.004603385,-0.098215872,-0.387137426,-0.434139521,0.00322322,0.019080905
0.143140595,-0.184431966,0.483668534,-0.445011573,0.014567834,-7.126183124,0.042352619,-0.1894334,0.971904551,-0.0003211,0.004794756,0.005745377,-0.018695787,-0.027447826,0.371470673,0.000324101,-0.009044177,-0.068076988,0.06507317,0.000909571,-0.210456611,0.169831889,0.003227126,0.014398933,0.008450357,-0.00064201,-0.024737167,-0.034147483,-0.1709401,1.082790648,-0.026785976,0.162250072,0.000320744,-0.069886333,-0.290851813,-0.430710526,0.001383515,0.00857616
0.13599268,-0.180692595,0.474287352,-0.429625454,0.032332366,-29.24231318,-0.04828139,-0.064653596,0.91264249,-0.000333436,0.008331403,0.00139741,-0.022278859,0.008806106,0.468699954,-0.000663515,-0.013470762,0.041067247,0.001127909,-0.000932027,-0.156260805,0.105611205,0.002319385,0.028476813,-0.020601016,-0.000716904,-0.061398778,-0.020484496,-0.312441934,1.139779677,-0.029189951,0.289354577,-0.003429759,-0.101522205,-0.280714009,-0.452922234,0.002062819,0.011200239
0.121023315,-0.02187002,-0.002109605,0.003709459,-0.000620094,11.88841433,0.65863836,0.326075211,1.514361761,-0.000209491,-0.006309395,-0.009440161,-0.039401247,-0.026411873,0.260100177,0.000305468,-0.005433267,-0.04029041,0.039504357,0.000809887,-0.144632317,0.156583975,0.000585087,0.023278432,-0.004891104,-0.000600367,-0.166698793,-0.088066953,-0.342368947,1.034501775,-0.029429687,0.408278659,-0.005234867,-0.061009338,-0.21993896,-0.479185989,0.000724664,0.004482487
0.075938302,0.098296234,-0.295669702,0.255703955,0.050381972,-50.42904997,-0.237729005,-0.199274792,0.575696284,-0.000682087,0.021971134,0.00673641,-0.005421512,-0.016939678,0.331583404,-2.70697E-05,-0.006761743,0.031771433,-0.02266791,-0.000376357,-0.233674874,0.223017681,0.001409451,0.002309325,0.014032484,-0.000429747,-0.014915988,0.072257476,-0.111845822,1.045184161,-0.028001828,0.33404853,0.001939793,-0.180042177,-0.350061171,-0.533821226,0.000636995,0.00333771
0.129287856,-0.156320208,0.429638769,-0.433508648,0.017022972,-10.0587009,0.473887714,-0.072463302,0.97920008,-0.00040332,-0.00362584,0.004231722,-0.018929411,-0.013784814,0.287429108,-2.6668E-05,-0.004550527,-0.027466379,0.088518855,-0.001890453,-0.122670563,0.157141095,-0.000269061,0.026743073,-0.018464261,-0.000493528,-0.051399743,-0.128522975,-0.280885844,0.859810603,-0.015239331,0.451989273,-0.008848935,-0.11255306,-0.345724704,-0.465240234,0.001652869,0.00878626
0.157488034,-0.149041543,0.286950998,-0.151934469,0.033589178,-30.45624854,0.152216297,-0.177482589,1.04456987,-0.000426995,0.002069689,0.007989175,-0.022994935,-0.015285574,0.329195531,-0.000128313,-0.005823281,0.023521722,0.016817902,-0.001298619,-0.087406952,-0.011796733,0.002589606,0.002226178,0.014805606,-0.000197972,-0.01823118,-0.073041456,-0.152173747,0.74812929,-0.016969147,0.559633072,-0.005792633,-0.126940969,-0.363376981,-0.59985004,0.001694604,0.010000605
0.103012166,0.079496479,-0.395235395,0.561401238,0.038108404,-38.66030848,0.190047225,-0.428372148,0.824111793,-0.000328285,-0.003573876,0.0140484,-0.021577204,-0.021046633,0.263785404,4.91845E-05,-0.007747467,0.005219809,0.005983854,-0.000642164,-0.119557743,0.136241139,-0.000393356,0.033086698,-0.008496399,-0.000850233,-0.042242495,0.013673794,-0.146122864,0.870770416,-0.019385331,0.453894995,-0.007408861,-0.122630374,-0.294401576,-0.425463923,0.000878533,0.005216907
0.127634901,-0.16550557,0.517113353,-0.619149891,0.024488785,-19.10797165,0.39969494,0.198770718,1.183117305,-0.000465891,-0.013854459,-0.006933991,-0.024835744,-0.021696821,0.031459206,0.000522564,0.002021028,-0.053192257,0.043488883,0.000806528,-0.141242134,0.207651769,-0.000607182,0.038967713,-0.025630428,-0.00063845,0.075908241,0.040441848,-0.092719041,1.088511916,-0.026342096,0.18528003,0.005931848,-0.054073531,-0.208083871,-0.462422004,0.00158125,0.008275862
0.155008608,-0.284079476,0.719507865,-0.552896258,0.01457166,-9.646669708,0.107394196,0.003872304,0.940692836,-0.00021335,-0.001543523,0.008367711,-0.014565366,0.002130256,0.5032466,-0.000996365,-0.015174525,-0.036358474,0.044656541,-0.000164434,-0.117380248,0.111511133,0.001442572,0.040131969,-0.003975869,-0.000933265,-0.031639186,-0.173134674,-0.287866836,0.842972403,-0.022542929,0.319543119,0.001423891,-0.132540865,-0.410815724,-0.444526977,0.002728892,0.015097854
0.138810127,-0.304452388,0.936567188,-0.987852105,0.009088845,4.216515855,0.190797944,0.202943602,1.136059962,-0.000344972,-0.006386832,-0.003586514,-0.018198108,-0.024523622,-5.81692E-05,0.00057857,0.003251718,-0.017087639,0.054138763,-0.001466697,-0.159399513,0.170620417,0.00169053,0.012447237,0.005977528,-0.000269828,-0.099893469,-0.008728853,-0.100794106,1.068930467,-0.02181296,0.54724513,-0.008616635,-0.136971669,-0.343493935,-0.593445419,0.002084558,0.011898975
0.188534601,-0.32758858,0.778923049,-0.569536585,0.016266204,-4.425314998,-0.387176573,-0.372579422,0.845537351,-0.000345724,0.014526725,0.008355306,-0.020743995,-0.000870759,0.478460168,-0.000880351,-0.011876435,-0.014227714,0.05185954,-0.001192424,-0.178582765,0.099729778,0.003388356,0.012443234,-0.007591259,-0.00043999,0.044128322,0.12179484,-0.025628432,1.313261585,-0.031117806,0.102652218,0.005054775,-0.057402722,-0.251413084,-0.534746402,0.003256451,0.019161408
